country,product,kcal/country/year,kg_proteins/country/year,kg/country/year,energy_weight_ratio,prot_weight_ratio
Cuba,Feve de Cacao,8224180000.0,452329.9,5970980.0,1377.3584905660377,0.07575471698113208
Cuba,"Épices, Autres",4112090000.0,205604.50000000003,1689900.0,2433.3333333333335,0.12166666666666669
Cuba,Bière,94578070000.0,781297.1000000002,266891540.0,354.36893203883494,0.0029273955255382025
Danemark,Viande de Bovins,168176670000.0,20673424.8,159916740.0,1051.6514406184117,0.12927617709065356
Danemark,Viande d'Ovins/Caprins,12305610000.0,635789.85,5169480.0,2380.4347826086955,0.1229891304347826
Danemark,Viande de Suides,381473910000.0,15607615.35,139744530.0,2729.794933655006,0.11168677121029352
Danemark,Viande de Volailles,200991630000.0,21821948.4,150308250.0,1337.196261682243,0.14518130841121493
Danemark,"Viande, Autre",6152805000.0,861392.7,4944720.0,1244.3181818181818,0.17420454545454545
Danemark,Abats Comestible,43069635000.0,7055216.4,38377770.0,1122.254758418741,0.18383601756954612
Danemark,"Beurre, Ghee",71782725000.0,82037.40000000001,10001820.0,7176.966292134832,0.008202247191011237
Danemark,Crème,100495815000.0,1394635.8000000005,51357660.0,1956.7833698030634,0.027155361050328237
Danemark,Graisses Animales Crue,342506145000.0,61528.05,43041540.0,7957.57180156658,0.0014295039164490863
Danemark,Oeufs,129208905000.0,10418749.8,86251650.0,1498.0456026058632,0.12079478827361564
Danemark,Lait - Excl Beurre,674757615000.0,46904883.45,1558148700.0,433.0508474576271,0.030102957086188247
Danemark,Poissons Eau Douce,2050935000.0,430696.35,4214250.0,486.6666666666667,0.1022
Danemark,Perciform,30764025000.0,4224926.1000000015,28432140.0,1082.0158102766798,0.14859683794466408
Danemark,Poissons Pelagiques,90241140000.0,11013520.95,59673780.0,1512.241054613936,0.18456214689265535
Danemark,Crustacés,8203740000.0,1640748.0000000002,30005460.0,273.4082397003745,0.054681647940074914
Danemark,"Mollusques, Autres",2050935000.0,266621.55,7192320.0,285.15625,0.0370703125
Danemark,Blé,1277732505000.0,40198326.00000001,550662000.0,2320.3571428571427,0.07300000000000001
Danemark,Riz (Eq Blanchi),98444880000.0,1907369.5500000003,27870240.0,3532.2580645161293,0.06843750000000001
Danemark,Maïs,65629920000.0,1517691.9,26465490.0,2479.8301486199575,0.057346072186836516
Danemark,Seigle,176380410000.0,4471038.3,79284090.0,2224.6633593196316,0.05639262934089298
Danemark,Avoine,123056100000.0,4758169.2,53324310.0,2307.6923076923076,0.08923076923076924
Danemark,Pommes de Terre,223551915000.0,4512057.0,351524640.0,635.9494884910486,0.012835677749360614
Danemark,Miel,12305610000.0,20509.35,3989490.0,3084.507042253521,0.005140845070422535
Danemark,Haricots,2050935000.0,143565.45,618090.0,3318.181818181818,0.2322727272727273
Danemark,Pois,14356545000.0,902411.4,3989490.0,3598.5915492957747,0.22619718309859155
Danemark,Légumineuses Autres,4101870000.0,266621.55,1236180.0,3318.181818181818,0.21568181818181817
Danemark,Noix,84088335000.0,2440612.65,30398790.0,2766.173752310536,0.08028650646950092
Danemark,Arachides Decortiquees,18458415000.0,799864.65,2978070.0,6198.11320754717,0.26858490566037735
Danemark,Coco (Incl Coprah),12305610000.0,143565.45,9777060.0,1258.6206896551723,0.014683908045977013
Danemark,Olives,4101870000.0,41018.7,3146640.0,1303.5714285714287,0.013035714285714284
Danemark,Huile de Soja,123056100000.0,102546.75,14159880.0,8690.47619047619,0.007242063492063492
Danemark,Huile de Tournesol,53324310000.0,41018.7,6124710.0,8706.422018348623,0.006697247706422018
Danemark,Huile de Palme,178431345000.0,143565.45,20677920.0,8629.076086956522,0.006942934782608696
Danemark,Tomates,18458415000.0,881902.05,98107740.0,188.1443298969072,0.008989117983963344
Danemark,Oignons,18458415000.0,553752.45,46525320.0,396.7391304347826,0.011902173913043478
Danemark,"Légumes, Autres",118954230000.0,5517015.15,446935260.0,266.155393512698,0.012344103595675133
Danemark,"Oranges, Mandarines",45120570000.0,697317.9,246617910.0,182.95739348370927,0.0028275233538391435
Danemark,Citrons & Limes,2050935000.0,41018.7,10676100.0,192.10526315789474,0.0038421052631578945
Danemark,Pamplemousse,2050935000.0,20509.35,7023750.0,292.0,0.00292
Danemark,Bananes,49222440000.0,635789.85,79733610.0,617.3361522198732,0.007973925299506695
Danemark,Pommes,30764025000.0,143565.45,136935030.0,224.66146901928602,0.001048420188756668
Danemark,Ananas,10254675000.0,61528.05,21970290.0,466.7519181585678,0.002800511508951407
Danemark,Dattes,6152805000.0,41018.7,2584740.0,2380.4347826086955,0.0158695652173913
Danemark,Raisin,32814960000.0,307640.24999999994,47873880.0,685.4460093896714,0.006426056338028167
Danemark,"Fruits, Autres",69731790000.0,922920.75,126933210.0,549.3581230633024,0.007270916334661355
Danemark,Café,24611220000.0,2973855.75,53605260.0,459.1194968553459,0.055476939203354295
Danemark,Feve de Cacao,108699555000.0,1743294.7499999998,21914100.0,4960.25641025641,0.07955128205128204
Danemark,Poivre,2050935000.0,102546.75,955230.0,2147.0588235294117,0.10735294117647058
Danemark,Piments,2050935000.0,82037.40000000001,618090.0,3318.181818181818,0.13272727272727275
Danemark,"Épices, Autres",24611220000.0,738336.5999999999,7023750.0,3504.0,0.10511999999999998
Danemark,Bière,170227605000.0,1722785.4,346074210.0,491.88179899334307,0.004978080857282026
Djibouti,Viande de Bovins,16888185000.0,1287325.8,8730000.0,1934.5,0.14746
Djibouti,Viande d'Ovins/Caprins,8922060000.0,640476.4499999997,4661820.0,1913.8576779026216,0.13738764044943813
Djibouti,Viande de Suides,318645000.0,12745.8,148410.0,2147.0588235294117,0.08588235294117647
Djibouti,Viande de Volailles,2230515000.0,219865.05,1789650.0,1246.341463414634,0.12285365853658536
Djibouti,"Viande, Autre",1274580000.0,86034.15,680940.0,1871.7948717948718,0.12634615384615383
Djibouti,Abats Comestible,2549160000.0,388746.9,2313450.0,1101.8867924528302,0.16803773584905662
Djibouti,Graisses Animales Crue,4142385000.0,6372.9000000000015,471420.0,8787.037037037036,0.013518518518518522
Djibouti,Oeufs,955935000.0,63729.00000000002,611100.0,1564.2857142857142,0.10428571428571431
Djibouti,Lait - Excl Beurre,33457725000.0,1752547.4999999998,52214130.0,640.779133924093,0.033564621300785816
Djibouti,Perciform,318645000.0,47796.74999999999,558720.0,570.3125,0.08554687499999998
Djibouti,Poissons Pelagiques,2230515000.0,258102.45000000004,2304720.0,967.8030303030303,0.11198863636363639
Djibouti,"Poissons Marins, Autres",318645000.0,35050.95,340470.0,935.8974358974359,0.10294871794871795
Djibouti,Blé,303668685000.0,8982602.55,103887000.0,2923.0672268907565,0.08646512605042017
Djibouti,Riz (Eq Blanchi),136698705000.0,2542787.100000001,37940580.0,3602.9682466635986,0.06702024850437187
Djibouti,Maïs,2867805000.0,66915.45,1056330.0,2714.876033057851,0.06334710743801653
Djibouti,Avoine,637290000.0,22305.150000000005,174600.0,3650.0,0.12775000000000003
Djibouti,Sorgho,7647480000.0,223051.5,2749950.0,2780.9523809523807,0.0811111111111111
Djibouti,"Céréales, Autres",637290000.0,22305.150000000005,340470.0,1871.7948717948718,0.06551282051282052
Djibouti,Pommes de Terre,9877995000.0,232610.85,14544180.0,679.171668667467,0.01599339735894358
Djibouti,Haricots,4779675000.0,299526.30000000005,1361880.0,3509.6153846153848,0.21993589743589748
Djibouti,Pois,28996695000.0,1886378.4,8380800.0,3459.8958333333335,0.22508333333333333
Djibouti,Légumineuses Autres,4779675000.0,334577.2500000001,1414260.0,3379.6296296296296,0.23657407407407416
Djibouti,Arachides Decortiquees,955935000.0,44610.30000000001,183330.0,5214.285714285715,0.2433333333333334
Djibouti,Sésame,318645000.0,12745.8,78570.0,4055.5555555555557,0.1622222222222222
Djibouti,Huil Plantes Oleif Autr,19437345000.0,6372.9000000000015,2226150.0,8731.372549019608,0.0028627450980392164
Djibouti,Tomates,1593225000.0,66915.45,8494290.0,187.56423432682425,0.007877697841726618
Djibouti,Oignons,4142385000.0,146576.7,13426740.0,308.51755526657996,0.010916775032509754
Djibouti,"Légumes, Autres",8284770000.0,516204.9000000001,37757250.0,219.42196531791907,0.013671676300578037
Djibouti,"Oranges, Mandarines",955935000.0,22305.150000000005,3046770.0,313.75358166189113,0.007320916905444128
Djibouti,Citrons & Limes,318645000.0,15932.250000000005,2575350.0,123.72881355932203,0.006186440677966104
Djibouti,Bananes,2549160000.0,31864.50000000001,4399920.0,579.3650793650794,0.007242063492063495
Djibouti,Dattes,1274580000.0,9559.35,724590.0,1759.0361445783133,0.01319277108433735
Djibouti,Raisin,1911870000.0,19118.7,2383290.0,802.1978021978022,0.008021978021978023
Djibouti,"Fruits, Autres",7010190000.0,70101.9,25124940.0,279.0132036136206,0.0027901320361362054
Djibouti,Café,637290000.0,28678.05,1588860.0,401.0989010989011,0.01804945054945055
Djibouti,Feve de Cacao,1593225000.0,22305.150000000005,296820.0,5367.64705882353,0.07514705882352943
Djibouti,Thé,637290000.0,130644.45,1292040.0,493.2432432432432,0.10111486486486486
Djibouti,Poivre,3505095000.0,130644.45,1222200.0,2867.8571428571427,0.10689285714285714
Djibouti,Piments,1593225000.0,57356.09999999999,471420.0,3379.6296296296296,0.12166666666666665
Djibouti,"Épices, Autres",318645000.0,12745.8,139680.0,2281.25,0.09125
Djibouti,Bière,955935000.0,9559.35,1894410.0,504.60829493087556,0.005046082949308756
Djibouti,Aliments pour enfants,1593225000.0,63729.00000000002,419040.0,3802.0833333333335,0.15208333333333338
Dominique,Viande de Bovins,1340280000.0,85935.59999999999,627840.0,2134.7477064220184,0.136875
Dominique,Viande d'Ovins/Caprins,131400000.0,12877.2,77760.0,1689.8148148148148,0.16560185185185186
Dominique,Viande de Suides,1918440000.0,93031.2,783360.0,2448.988970588235,0.11875919117647059
Dominique,Viande de Volailles,3442680000.0,268055.99999999994,2246400.0,1532.5320512820513,0.11932692307692305
Dominique,Abats Comestible,183960000.0,29959.2,162720.0,1130.5309734513273,0.1841150442477876
Dominique,Graisses Animales Crue,1077480000.0,2102.4,144719.99999999997,7445.273631840798,0.014527363184079605
Dominique,Oeufs,236520000.0,17870.4,182160.0,1298.4189723320158,0.09810276679841898
Dominique,Lait - Excl Beurre,5807880000.0,353991.6000000001,9858960.0,589.0966187102899,0.03590557219017017
Dominique,Perciform,183960000.0,34952.4,278640.0,660.2067183462532,0.12543927648578812
Dominique,Poissons Pelagiques,709560000.0,101966.4,920160.0,771.1267605633802,0.11081377151799686
Dominique,"Poissons Marins, Autres",157680000.0,24703.2,244080.0,646.0176991150443,0.1012094395280236
Dominique,Blé,13770720000.0,339012.0,5132160.0,2683.2210998877667,0.06605639730639731
Dominique,Riz (Eq Blanchi),2522880000.0,53085.60000000001,604800.0,4171.428571428572,0.08777380952380955
Dominique,Orge,1024920000.0,37054.8,401760.0,2551.0752688172042,0.09223118279569893
Dominique,Maïs,1392840000.0,29959.2,417600.0,3335.344827586207,0.07174137931034483
Dominique,Avoine,262800000.0,11037.6,127440.0,2062.146892655367,0.08661016949152543
Dominique,"Céréales, Autres",367920000.0,9986.4,115920.0,3173.913043478261,0.08614906832298136
Dominique,Manioc,446760000.0,3942.0,509760.0,876.4124293785311,0.0077330508474576275
Dominique,Pommes de Terre,499320000.0,11037.6,956160.0,522.2138554216867,0.011543674698795182
Dominique,Patates douces,499320000.0,6044.4000000000015,578159.9999999999,863.6363636363639,0.01045454545454546
Dominique,Ignames,3731760000.0,48092.4,3690000.0,1011.3170731707318,0.013033170731707318
Dominique,Racines nda,3652920000.0,60969.6,3936960.0,927.8529626920264,0.015486466715435259
Dominique,Haricots,341640000.0,23126.4,102960.0,3318.181818181818,0.22461538461538463
Dominique,Pois,26280000.0,2102.4,10800.0,2433.3333333333335,0.19466666666666668
Dominique,Légumineuses Autres,893520000.0,59918.4,259920.0,3437.6731301939058,0.2305263157894737
Dominique,Noix,867240000.0,23126.4,398160.0,2178.1193490054247,0.05808318264014467
Dominique,Arachides Decortiquees,394200000.0,17082.0,66960.0,5887.096774193548,0.25510752688172045
Dominique,Coco (Incl Coprah),1892160000.0,22075.2,1399680.0,1351.851851851852,0.015771604938271604
Dominique,Huil Plantes Oleif Autr,1340280000.0,1051.2,157680.0,8500.0,0.006666666666666667
Dominique,Tomates,52560000.0,2890.8,357840.0,146.88128772635815,0.008078470824949698
Dominique,Oignons,131400000.0,3942.0,326160.0,402.86975717439293,0.012086092715231788
Dominique,"Légumes, Autres",1550520000.0,59129.99999999999,5926320.0,261.63285141538086,0.009977523994654354
Dominique,"Oranges, Mandarines",1524240000.0,27068.4,5986080.0,254.63074332451288,0.00452189078662497
Dominique,Citrons & Limes,183960000.0,2102.4,1105920.0,166.34114583333334,0.0019010416666666668
Dominique,Pamplemousse,2338920000.0,32061.6,10995120.0,212.72346277257546,0.002915984545871259
Dominique,Bananes,1865880000.0,23914.8,3000240.0,621.9102471802256,0.007970962323014159
Dominique,Bananes plantains,1051200000.0,11037.6,1399680.0,751.0288065843621,0.007885802469135802
Dominique,Raisin,78840000.0,1051.2,111600.0,706.4516129032259,0.009419354838709678
Dominique,"Fruits, Autres",919800000.0,9986.4,2602080.0,353.486441615938,0.003837852794687327
Dominique,Café,26280000.0,3942.0,65520.0,401.0989010989011,0.060164835164835166
Dominique,Feve de Cacao,709560000.0,7095.5999999999985,115200.0,6159.375,0.06159374999999999
Dominique,Poivre,210240000.0,7883.999999999999,74880.0,2807.6923076923076,0.10528846153846153
Dominique,"Épices, Autres",762120000.0,19972.800000000007,223920.0,3403.5369774919614,0.08919614147909971
Dominique,Bière,183960000.0,1051.2,493200.0,372.992700729927,0.0021313868613138686
Dominique,Aliments pour enfants,52560000.0,2102.4,15120.0,3476.190476190476,0.13904761904761906
Égypte,Viande de Bovins,1527472440000.0,144660625.20000002,1056881280.0,1445.2639751552795,0.13687500000000002
Égypte,Viande d'Ovins/Caprins,299504400000.0,18868777.200000007,129648480.0,2310.1265822784812,0.14553797468354435
Égypte,Viande de Volailles,1677224640000.0,150950217.60000002,1184068080.0,1416.4934164934166,0.1274844074844075
Égypte,"Viande, Autre",179702640000.0,20366299.200000007,128007360.0,1403.8461538461538,0.15910256410256415
Égypte,Abats Comestible,299504400000.0,53012278.8,292119360.0,1025.2808988764045,0.1814747191011236
Égypte,"Beurre, Ghee",1168067160000.0,1497522.0000000002,160829760.0,7262.755102040816,0.009311224489795919
Égypte,Graisses Animales Crue,179702640000.0,299504.4,19693440.0,9125.0,0.015208333333333334
Égypte,Oeufs,539107920000.0,40433094.0,376637040.0,1431.3725490196077,0.10735294117647058
Égypte,Lait - Excl Beurre,2815341360000.0,169519490.4,4879049760.0,577.0265724857047,0.034744365960309456
Égypte,Poissons Eau Douce,778711440000.0,124593830.4,1142219520.0,681.7528735632184,0.10908045977011495
Égypte,Perciform,119801760000.0,23960352.000000004,298683840.0,401.0989010989011,0.08021978021978023
Égypte,Poissons Pelagiques,239603520000.0,32945484.0,293760480.0,815.6424581005587,0.11215083798882682
Égypte,"Poissons Marins, Autres",29950440000.0,2396035.2,26257920.0,1140.625,0.09125000000000001
Égypte,Crustacés,29950440000.0,3594052.8,36104640.0,829.5454545454545,0.09954545454545453
Égypte,Blé,35191767000000.0,1066834672.8,12048282480.0,2920.894912483825,0.08854661853844582
Égypte,Riz (Eq Blanchi),12489333480000.0,239903024.4,3263367120.0,3827.1310032687957,0.07351395524264522
Égypte,Orge,29950440000.0,599008.8,10667280.0,2807.6923076923076,0.05615384615384616
Égypte,Maïs,17850462240000.0,470820916.8000001,5121935520.0,3485.1009291893624,0.09192246074975971
Égypte,Sorgho,748761000000.0,22462830.0,241244640.0,3103.7414965986395,0.09311224489795919
Égypte,Pommes de Terre,2246283000000.0,35940527.99999999,2991761760.0,750.8228195282502,0.012013165112452
Égypte,Patates douces,239603520000.0,1797026.4,265040880.0,904.0247678018576,0.0067801857585139316
Égypte,Racines nda,59900880000.0,1497522.0000000002,99287760.0,603.305785123967,0.015082644628099176
Égypte,"Sucre, canne",868562760000.0,9284636.4,3104999040.0,279.73044397463,0.0029902219873150105
Égypte,Haricots,119801760000.0,7188105.6,32822400.0,3650.0,0.219
Égypte,Pois,59900880000.0,4193061.6000000006,17231760.0,3476.190476190476,0.24333333333333337
Égypte,Légumineuses Autres,1437621120000.0,108420592.8,413562240.0,3476.190476190476,0.2621626984126984
Égypte,Noix,179702640000.0,4492565.999999999,70568160.0,2546.5116279069766,0.0636627906976744
Égypte,Soja,179702640000.0,19767290.4,52515840.0,3421.875,0.37640625
Égypte,Arachides Decortiquees,479207040000.0,20066794.8,78773760.0,6083.333333333333,0.25473958333333335
Égypte,Coco (Incl Coprah),59900880000.0,599008.8,42669120.0,1403.8461538461538,0.01403846153846154
Égypte,Sésame,299504400000.0,9284636.4,49233600.0,6083.333333333333,0.18858333333333335
Égypte,Olives,569058360000.0,5990088.000000001,435717360.0,1306.0263653483992,0.013747645951035784
Égypte,Huile Graines de Coton,179702640000.0,299504.4,21334560.0,8423.076923076924,0.01403846153846154
Égypte,Huil Plantes Oleif Autr,239603520000.0,299504.4,28719600.0,8342.857142857143,0.01042857142857143
Égypte,Tomates,1347769800000.0,73977586.80000001,7392425040.0,182.3176823176823,0.010007215007215008
Égypte,Oignons,569058360000.0,19467786.0,1383464160.0,411.32858837485173,0.0140717674970344
Égypte,"Légumes, Autres",1737125520000.0,79668170.39999999,7115075760.0,244.14715719063545,0.011197093760811901
Égypte,"Oranges, Mandarines",688860120000.0,15274724.4,2279515680.0,302.19582433405327,0.00670086393088553
Égypte,Citrons & Limes,59900880000.0,1198017.6,258476400.0,231.74603174603175,0.004634920634920635
Égypte,Bananes,628959240000.0,10482654.0,1058522400.0,594.1860465116279,0.009903100775193798
Égypte,Pommes,359405280000.0,2096530.8000000003,718810560.0,500.0,0.0029166666666666672
Égypte,Dattes,1826976840000.0,17670759.599999998,1175862480.0,1553.7334263782275,0.015027913468248428
Égypte,Raisin,808661880000.0,7487610.0,1225096080.0,660.080375083724,0.006111855324849297
Égypte,"Fruits, Autres",688860120000.0,8386123.200000001,1687071360.0,408.3171206225681,0.004970817120622569
Égypte,Café,29950440000.0,2096530.8000000003,32822400.0,912.5,0.06387500000000002
